data,localidade,y_true,y_pred,y_proba,modelo,threshold,cutoff_date,train_end_date,test_start_date
2015-07-30,Townsville,0,0,0.013061179779469967,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-30,WaggaWagga,0,0,0.37780851125717163,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Brisbane,0,0,0.007974433712661266,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Cairns,1,1,0.502012312412262,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Darwin,0,0,0.005253850016742945,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Hobart,1,0,0.3643227219581604,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Melbourne,0,0,0.2414349764585495,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,MountGambier,1,1,0.8624309301376343,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Perth,0,1,0.8565165996551514,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Perth,0,1,0.9461899399757385,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Portland,1,1,0.9150187969207764,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Sydney,0,0,0.016420088708400726,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,Townsville,0,0,0.0074831657111644745,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-07-31,WaggaWagga,0,0,0.18489649891853333,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,AliceSprings,0,0,0.005763264838606119,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Brisbane,0,0,0.02580883726477623,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Cairns,0,0,0.1434696465730667,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Darwin,0,0,0.004977192264050245,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Hobart,0,1,0.8707550168037415,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Melbourne,0,1,0.7811927795410156,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,MountGambier,0,1,0.8507963418960571,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Perth,0,0,0.16939564049243927,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Perth,0,0,0.13647408783435822,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Portland,1,1,0.937904953956604,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Sydney,0,0,0.12677791714668274,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Sydney,0,0,0.15642325580120087,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,Townsville,0,0,0.009441867470741272,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-01,WaggaWagga,1,1,0.8645551800727844,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,AliceSprings,0,0,0.005455457139760256,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Brisbane,0,0,0.04387819021940231,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Cairns,0,0,0.2685816287994385,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Darwin,0,0,0.006805011071264744,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Hobart,1,1,0.9230087399482727,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Melbourne,1,0,0.45464077591896057,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Mildura,0,0,0.36197757720947266,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Moree,0,0,0.08841594308614731,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,MountGambier,1,1,0.980061948299408,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Perth,0,0,0.015084993094205856,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Perth,0,0,0.03335373103618622,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Portland,1,1,0.9859650135040283,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Sydney,0,0,0.3731355369091034,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Sydney,0,0,0.35973963141441345,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,Townsville,0,0,0.028420643880963326,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-02,WaggaWagga,0,1,0.6731534004211426,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,AliceSprings,0,0,0.002372214337810874,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Brisbane,0,0,0.0973183661699295,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Cairns,0,0,0.024625470861792564,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Darwin,0,0,0.013811260461807251,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Hobart,1,1,0.9192901253700256,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Melbourne,0,0,0.46081438660621643,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Mildura,0,0,0.49395355582237244,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Moree,0,0,0.018790829926729202,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,MountGambier,0,1,0.7176997065544128,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Nuriootpa,1,1,0.6661281585693359,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Perth,0,0,0.019805537536740303,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Perth,0,0,0.011128543876111507,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Portland,1,1,0.8919522166252136,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Sydney,0,0,0.02600838430225849,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Sydney,0,0,0.014064122922718525,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Townsville,0,0,0.014072376303374767,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,WaggaWagga,0,1,0.7114052772521973,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-03,Woomera,0,0,0.12674856185913086,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,AliceSprings,0,0,0.0036844187416136265,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Brisbane,0,0,0.36846500635147095,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Cairns,0,0,0.01700524240732193,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Darwin,0,0,0.0036333773750811815,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Hobart,1,1,0.9065321683883667,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Melbourne,0,0,0.4077599048614502,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Mildura,0,0,0.40198975801467896,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Moree,0,0,0.025861231610178947,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,MountGambier,1,1,0.9214739799499512,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Nuriootpa,1,1,0.8476445078849792,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Perth,0,0,0.03041171282529831,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Perth,0,0,0.024879038333892822,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Portland,1,1,0.9676774144172668,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Sydney,0,0,0.30852413177490234,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Sydney,0,0,0.3034527003765106,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Townsville,0,0,0.03808964043855667,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,WaggaWagga,1,0,0.13092026114463806,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-04,Woomera,0,0,0.09952780604362488,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,AliceSprings,0,0,0.0017543480498716235,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Brisbane,0,0,0.006797477137297392,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Cairns,0,0,0.133143350481987,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Darwin,0,0,0.0020294440910220146,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Melbourne,0,1,0.7368297576904297,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Mildura,0,0,0.4205164313316345,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Moree,0,0,0.031712938100099564,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,MountGambier,1,1,0.8850398063659668,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Nuriootpa,0,1,0.8810983896255493,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Perth,0,0,0.05321976915001869,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Perth,0,0,0.06453737616539001,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Portland,1,1,0.9400196075439453,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Sydney,0,1,0.5848768949508667,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Sydney,0,0,0.43911468982696533,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Townsville,0,0,0.012008431367576122,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,WaggaWagga,1,1,0.9543084502220154,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-05,Woomera,0,0,0.04552403837442398,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,AliceSprings,0,0,0.0023568884935230017,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Brisbane,0,0,0.009447773918509483,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Cairns,0,0,0.0039009505417197943,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Darwin,0,0,0.006105456501245499,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Melbourne,0,0,0.46714308857917786,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Mildura,0,0,0.20759983360767365,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,MountGambier,1,1,0.9202848672866821,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Perth,1,0,0.3484014570713043,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Perth,0,0,0.31393852829933167,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Portland,1,1,0.9505032896995544,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Sydney,0,0,0.2683044970035553,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Sydney,0,0,0.1911562830209732,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Townsville,0,0,0.0036356463097035885,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,WaggaWagga,0,0,0.32863879203796387,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-06,Woomera,0,0,0.005525113083422184,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,AliceSprings,0,0,0.0025542632210999727,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Brisbane,0,0,0.02630769833922386,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Darwin,0,0,0.016543934121727943,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Hobart,0,0,0.06460439413785934,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Melbourne,0,1,0.5048633217811584,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Mildura,0,0,0.08192091435194016,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,MountGambier,0,0,0.4182911515235901,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Perth,1,1,0.87569659948349,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Perth,1,1,0.8342986106872559,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Portland,1,1,0.9162110090255737,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Sydney,0,0,0.24044911563396454,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Sydney,0,0,0.07211516797542572,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Townsville,0,0,0.0064037940464913845,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,WaggaWagga,0,0,0.20840905606746674,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-07,Woomera,0,0,0.011415437795221806,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,AliceSprings,0,0,0.0020157527178525925,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Brisbane,0,0,0.010397347621619701,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Darwin,0,0,0.0015771248145028949,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Hobart,0,0,0.024692848324775696,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Melbourne,0,0,0.357608437538147,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Mildura,0,0,0.2139965444803238,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,MountGambier,0,0,0.4337913990020752,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Perth,1,1,0.9226531982421875,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Portland,0,1,0.6262217164039612,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Sydney,0,0,0.14016716182231903,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Sydney,0,0,0.3283536732196808,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Townsville,0,0,0.0029106251895427704,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,WaggaWagga,0,0,0.057173896580934525,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-08,Woomera,0,0,0.022717300802469254,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,AliceSprings,0,0,0.0036233686842024326,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Brisbane,0,0,0.026542749255895615,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Cairns,0,0,0.01503584161400795,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Darwin,0,0,0.017391262575984,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Hobart,0,0,0.2896616756916046,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Melbourne,0,1,0.6902127265930176,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Mildura,0,0,0.3892385959625244,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,MountGambier,1,1,0.7783729434013367,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Perth,1,0,0.4000433385372162,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Perth,1,0,0.21674378216266632,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Portland,1,1,0.8274520039558411,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Sydney,0,0,0.11453995108604431,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Sydney,0,0,0.1637914776802063,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Townsville,0,0,0.005489539820700884,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,WaggaWagga,0,0,0.48194006085395813,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-09,Woomera,0,0,0.047053270041942596,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,AliceSprings,0,0,0.0020226219203323126,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Brisbane,0,0,0.06314752250909805,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Cairns,0,0,0.08653558790683746,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Darwin,0,0,0.007376920431852341,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Hobart,0,1,0.7841116786003113,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Melbourne,0,1,0.669730544090271,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Mildura,0,0,0.2827118933200836,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Moree,0,0,0.005262309685349464,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,MountGambier,1,1,0.9623743295669556,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Nuriootpa,0,1,0.8810402750968933,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Perth,1,1,0.8070382475852966,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Perth,1,1,0.8178166747093201,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Portland,1,1,0.9815518260002136,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Sydney,0,0,0.06704217940568924,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Sydney,0,0,0.03797713294625282,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Townsville,0,0,0.01634485088288784,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,WaggaWagga,0,1,0.6304507851600647,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-10,Woomera,0,0,0.03648335486650467,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,AliceSprings,0,0,0.007336531300097704,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Brisbane,0,0,0.04037205129861832,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Cairns,0,0,0.02016913704574108,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Darwin,0,0,0.007259673904627562,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Hobart,0,1,0.5700945854187012,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Melbourne,0,1,0.7225227355957031,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Mildura,0,0,0.33818957209587097,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Moree,0,0,0.1688331961631775,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,MountGambier,1,1,0.9643474817276001,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Nuriootpa,1,1,0.9105767011642456,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Perth,0,0,0.04577728360891342,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Perth,0,0,0.1413690596818924,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Portland,1,1,0.9823535680770874,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Sydney,0,0,0.02181307040154934,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Sydney,0,0,0.022638028487563133,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Townsville,0,0,0.020343782380223274,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,WaggaWagga,0,0,0.15111760795116425,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-11,Woomera,0,1,0.5905542969703674,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,AliceSprings,0,0,0.006026288960129023,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Brisbane,1,1,0.6575707793235779,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Cairns,0,0,0.08764441311359406,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Darwin,0,0,0.012493029236793518,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Hobart,0,0,0.4047987163066864,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Mildura,1,0,0.49931037425994873,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,MountGambier,0,1,0.745227038860321,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Perth,0,0,0.1077403798699379,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Portland,1,1,0.8484495282173157,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Sydney,0,0,0.3196440637111664,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Sydney,0,0,0.38997483253479004,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Townsville,0,0,0.06961642950773239,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,WaggaWagga,1,1,0.9945995807647705,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-12,Woomera,0,0,0.08838007599115372,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,AliceSprings,0,0,0.00236457004211843,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Brisbane,0,0,0.0024351440370082855,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Darwin,0,0,0.023715032264590263,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Hobart,0,0,0.25566667318344116,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Melbourne,0,0,0.32087719440460205,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Mildura,0,0,0.31689077615737915,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,MountGambier,0,0,0.2731271982192993,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Nuriootpa,1,1,0.9194980263710022,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Perth,0,1,0.6325286030769348,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Perth,0,0,0.3079550266265869,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Portland,1,1,0.6534445881843567,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Sydney,0,0,0.008159656077623367,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Sydney,0,0,0.010919684544205666,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,Townsville,0,0,0.005270468071103096,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-13,WaggaWagga,0,0,0.3831944167613983,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
2015-08-14,Brisbane,0,0,0.0012585531221702695,xgb_refatorado_v1,0.5,2015-03-13,2015-03-13,2015-03-13
